FirstName,LastName,Position,District,Party,City,MadisonOffice,Telephones,Fax,DistrictPhone,Email,VotingAddress,Staff,Committees,Biography
Michael,Schraa,,53,R,Oshkosh,"Room 320 East\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 267-7990, (888) 534-0053",(608) 282-3653,,Rep.Schraa,"2834 County Road FF\nOshkosh, WI 54904",Trevor Ford,Committee on Finance\nCommittee on Public Benefit Reform\nJoint Committee on Finance,"Born Fort Carson, CO, April 17, 1961; married; 3 children.  Graduate Oshkosh North H.S. 1979; attended UW-Oshkosh 1980-82.  Restaurant owner.  Former stock broker/investment advisor.  Member: Winnebago Co. Republican Party (ex. bd.); Fond du Lac Co. Republican Party; Southwest Rotary (Oshkosh); Oshkosh Chamber of Commerce; Portico Church (Oshkosh); Wis. Ind. Business; NRA.  Former member: Fond du Lac Co. Farm Bureau; NFIB; Oshkosh Jaycees; Big Brothers/Big Sisters; Exchange Club.\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1286,http://legis.wisconsin.gov/assembly/schraa
Katrina,Shankland,Assistant Minority Leader,71,D,Stevens Point,"Room 119 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 267-9649, (888) 534-0071",(608) 282-3671,,Rep.Shankland,"5782 Sandpiper Drive\nStevens Point, WI 54482","David Harms, Annika Petty, Alexandria Turner;Alexandria.Turner2, Mike VanDenHeuvel",Committee for Review of Administrative Rules\nCommittee on Assembly Organization\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Rules\nCommittee on Workforce Development\nJoint Committee on Legislative Organization\nJoint Legislative Council\nSpeaker's Task Force on Youth Workforce Readiness (Vice-Chair),"Born Wausau, August 4, 1987; single.  Graduate Wittenberg-Birnamwood H.S. 2005; B.A. political science UW-Madison 2009; attended UW-Marathon Co. 2004-05, Marquette U. 2005-06.  Full-time legislator.  Former nonprofit professional.  Member: National Caucus of Environmental Legislators; Young Elected Officials Network; Council of State Governments Henry Toll Fellow, 2013; Midwest Renewable Energy Assn.; Clean Wisconsin; Portage Co. Business Council; Central Rivers Farmshed; Portage Co. Democratic Party.\nElected to Assembly 2012; reelected 2014.  Assistant Minority Leader 2015.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1304,http://legis.wisconsin.gov/assembly/shankland
Christine,Sinicki,,20,D,Milwaukee,"Room 114 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-8588, (888) 534-0020",(608) 282-3620,(414) 481-7667,Rep.Sinicki,"3132 South Indiana Avenue\nMilwaukee, WI 53207","Mary Beth George;marybeth.george, Mike Pearson;Mike.Pearson2",Committee on Consumer Protection\nCommittee on Education\nCommittee on Labor\nCommittee on State Affairs and Government Operations\nCommittee on Veterans and Military Affairs\nSpeaker's Task Force on Urban Education,"Born Milwaukee, March 28, 1960; married; 2 children.  Graduate Bay View H.S.  Former small business manager.  Member: Delegate-U.S. Pres. Electoral College, 2000; Amer. Coun. of Young Political Leaders, Delegate to Israel and Palestine, 2001; Milw. Com. on Domestic Violence and Sexual Assault; Wis. Civil Air Patrol, Major; Milw. City Coun. Parents and Teachers Assn.; Bay View Historical Soc.; Bay View Neighborhood Assn.; Fellow, Bowhay Institute, La Follette School, UW-Madison 2001; Flemming Fellow, Center for Policy Alternatives 2003.  Awards: Wis. Environmental Decade Clean 16 2000; Wis. Ob/Gyn Physicians' Legislator of the Year 2000; Wis. Coalition Against Domestic Violence DV Diva 2003; Wis. Dept. of Veterans Affairs Certificates of Commendation 2006, 2005; Wis. League of Conservation Voters Conservation Champion 2014, 2011, 2009, 2007; Wis. Women's Alliance Legislation Award 2009-10; Professional Firefighters of Wis. Legislator of the Year 2010; Wis. Grocers Assn. Friend of Grocers 2010; Cudahy Veterans' Service Award 2010; AMVETS State Legislative Advocacy Award 2011.  Assembly Democratic Task Force on Working Families (chp.) 2003.  State Assembly Milw. Caucus (chp. 2005, 2003).  Dept. of Workforce Development State Minimum Wage Council (gov. appointee) 2005.  Milw. School Board 1991-98.\nElected to Assembly since 1998.  Minority Caucus Secretary 2001.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1253,http://legis.wisconsin.gov/assembly/sinicki
Ken,Skowronski,,82,R,Franklin,"Room 209 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-8590, (888) 534-0082",(608) 282-3682,,Rep.Skowronski,"8642 South 116 Street\nFranklin, WI 53132","Sarah Gibbs, Justin Phillips",Committee on Health\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Small Business Development\nCommittee on Urban and Local Affairs\nCommittee on Veterans and Military Affairs (Chair),"Born Milwaukee, May 31, 1938; widowed; 2 children.  Graduate Boys Tech H.S. 1958.  Journeyman carpenter, MATC (Milwaukee) 1961; NARI certified remodeler.  General contractor; radio host, monthly talk show; 4H construction skills instructor; seminar speaker, Wis. Burglar and Fire Alarm Assn. and WPR.  Wis. Air National Guard 1956-62.  Member: Milwaukee/NARI Foundation (trustee; fmr. pres.); Franklin Noon Lions Club (trustee, fmr. pres.); Polish Heritage Alliance (bd. mbr.); Knights of Columbus (fmr. deputy grand knight); National Rifle Assn. (endowment life mbr.); Ducks Unlimited (life mbr.); Rocky Mountain Elk Foundation (life mbr.); South Suburban Chamber of Commerce (fmr. bd. mbr.); Milwaukee/NARI Chapter (fmr. pres.); NARI National Foundation/NRF (fmr. pres.).  Former member: Franklin Lions Club (pres.); NKBA Wis./Upper Michigan Chapter (treas.); City of Franklin Plan Commission; City of Franklin Economic Dev. Commission (chm.); City of Franklin Community Development Authority; City of Franklin 50th Anniversary Com. (chm.).  Recipient: City of Franklin Distinguished Service Award 1983; Lions Intl. Melvin Jones Fellowship Award 1995; Remodeling Magazine Big 50 Industry Impact Award 1992; National Brand Names Foundation First Place Remodelers Award 1972; Milwaukee/NARI Chapter Hank Fenderbosh Award 1995,  Harold Hammerman Award (nominee) 1994-95, Lifetime Achievement Award 2002, 1997.  Alderman, City of Franklin 2005-14. \nElected to Assembly in December 2013 special election; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1315,http://legis.wisconsin.gov/assembly/skowronski
John,Spiros,,86,R,Marshfield,"Room 15 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-1182, (888) 534-0086",(608) 282-3686,,Rep.Spiros,"1406 E. Fillmore\nMarshfield, WI 54449","Meagan Matthews, Erin Mellon",Committee on Criminal Justice and Public Safety\nCommittee on Labor (Vice-Chair)\nCommittee on Transportation (Vice-Chair)\nCommittee on Ways and Means (Chair)\nLegislative Council Study Committee on Publication of Government Documents and Legal Notices (Chair)\nSpeaker's Task Force on Youth Workforce Readiness,"Born Akron, Ohio, July 28, 1961; married; 5 children, 2 grandchildren.  Graduate Marietta H.S. (Marietta, Ohio) 1979; A.A.S. criminal justice MTCC (Omaha, NE) 1985.  Vice president, safety and claims management for a transport company.  Served in U.S. Air Force 1979-85.  Member: Trucking Industry Defense Assn. (bd. mbr.); Wis. Farm Bureau; Marshfield Elks Club.  Former member: Marshfield Rotary Club.  City of Marshfield Alderman 2005-13.\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1319,http://legis.wisconsin.gov/assembly/spiros/
Mark,Spreitzer,,45,D,Beloit,"Room 420 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-1192, (888) 534-0045",(608) 282-3645,,Rep.Spreitzer,"1718 Henderson Ave.\nBeloit, WI 53511","Mark Bender, Bradford Steine",Committee on Jobs and the Economy\nCommittee on Mining and Rural Development\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Public Benefit Reform\nCommittee on Workforce Development\nJoint Committee for Review of Administrative Rules\nLegislative Council Study Committee on Rural Broadband\nSpeaker's Task Force on Youth Workforce Readiness,"Born Evanston, Ill., December 16, 1986; single.  Graduate Northside College Preparatory H.S. (Chicago, Ill.) 2005; B.A. political science Beloit College 2009.  Full-time legislator.  Former assistant director of alumni and parent relations and annual support, Beloit College.  Member: United Church of Beloit (deacon's bd.); Welty Environmental Center; Wis. League of Conservation Voters; Fair Wisconsin; Democratic Party of Rock Co.; Greater Beloit Chamber of Commerce Rising Professionals; Youth2Youth 4 Change Coalition.  Former member: Community Action, Inc. of Rock and Walworth Cos. (bd. mbr.); Lifecourse Initiative for Healthy Families. City of Beloit Appointment Review Com. (chp.).  Beloit City Council 2011-15, president 2014-15. \nElected to Assembly 2014.  Member of Transportation Projects Commission",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1350,http://legis.wisconsin.gov/assembly/45/spreitzer
David,Steffen,,4,R,Green Bay,"Room 21 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-5840, (888) 534-0004",(608) 282-3604,,Rep.Steffen,"1320 Sunray Lane\nGreen Bay, WI 54313",Nicole Walentowski,Committee on Energy and Utilities (Vice-Chair)\nCommittee on Insurance\nCommittee on Jobs and the Economy\nCommittee on Urban and Local Affairs\nCommittee on Ways and Means,"Born October 12, 1971; married; 1 child.  Graduate Ashwaubenon H.S. 1990; B.A. political science UW-Madison 1995.  Small business owner.  Former external affairs director and government affairs representative.  Member: Howard Small Business Partnership (founder, vice chp.); Howard Go Green Save Green Initiative (founder, chp.); Ashwaubenon Business Assn. (pres.); Prevent Blindness - Northeastern Wis. (pres.); Team Lambeau (ex. dir.); Green Bay Area Chamber of Commerce State and Federal Issues Com. (chp.).  Village of Howard Bd. of Trustees 2007-15; Brown Co. Bd. of Supervisors 2012-15.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1341,http://legis.wisconsin.gov/assembly/04/steffen
Jim,Steineke,Majority Leader,5,R,Kaukauna,"Room 115 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-2418, (888) 534-0005",(608) 282-3605,,Rep.Steineke,,"Bonnie Deering, Bob Karius, Michael Luckey, Rusty Schultz",Committee on Assembly Organization (Vice-Chair)\nCommittee on Employment Relations\nCommittee on Rules (Chair)\nJoint Committee on Employment Relations\nJoint Committee on Legislative Organization\nJoint Legislative Council,"Born Milwaukee, November 23, 1970; married, 3 children.  Graduate Wauwatosa West H.S. 1989; attended UW-Milwaukee and UW-Oshkosh.  Realtor, salesman.  Member:  Realtors Assn. of Northeast Wis.; Wis. Realtors Assn.  Town supervisor, Town of Vandenbroeck 2005-07; town chp. 2007-11. Outagamie Co. supervisor 2006-11. \nElected to Assembly 2010; reelected since 2012.  Majority Leader 2015; Assistant Majority Leader 2013.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1238,http://legis.wisconsin.gov/assembly/05/steineke
Amanda,Stuck,,57,D,Appleton,"Room 4 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3070, (888) 534-0057",(608) 282-3657,,Rep.Stuck,"1404 N. Harriman St.\nAppleton, WI 54911",Eric Koch,Committee on Energy and Utilities\nCommittee on Environment and Forestry\nCommittee on Housing and Real Estate\nCommittee on Jobs and the Economy\nLegislative Council Study Committee on Access to Civil Legal Services,"Born Appleton, December 16, 1982; married; 2 children.  Graduate Appleton North H.S. 2001; B.A. political science UW-Oshkosh 2007; Masters of public administration UW-Oshkosh 2012.  Full-time legislator.  Former housing specialist, Appleton Housing Authority; legislative aide, Cong. Steve Kagan; rural mail carrier.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1352,http://legis.wisconsin.gov/assembly/57/stuck
Lisa,Subeck,,78,D,Madison,"Room 418 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7521, (888) 534-0078",(608) 282-3678,,Rep.Subeck,"818 S. Gammon Rd. #4\nMadison, WI 53719",Zachary Madden,Committee on Children and Families\nCommittee on Family Law\nCommittee on Health\nCommittee on Public Benefit Reform\nCommittee on Urban and Local Affairs\nLegislative Council Study Committee on Access to Civil Legal Services,"Born Chicago, Ill., June 17, 1971; single.  Graduate Rich Central H.S. 1989; B.A. UW-Madison 1993.  Full-time legislator.  Former early childhood education/Head Start program manager; technical college instructor; nonprofit executive director.  Former member: Am. Federation of Teachers.  City of Madison Common Council 2011-15.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1358,http://legis.wisconsin.gov/assembly/78/subeck
Rob,Swearingen,,34,R,Rhinelander,"Room 123 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7141, (888) 534-0034",(608) 282-3634,,Rep.Swearingen,"4485 Oakview Ln.\nRhinelander, WI 54501",Matt Wimmer,Committee on Environment and Forestry\nCommittee on Small Business Development\nCommittee on State Affairs and Government Operations (Chair)\nCommittee on Tourism\nCommittee on Transportation\nJoint Survey Committee on Tax Exemptions\nSpeaker's Task Force on Youth Workforce Readiness,"Born Oneida Co., July 23, 1963; married; 2 children.  Graduate Rhinelander H.S. 1981.  Restaurant owner/operator.  Member: Tavern League of Wisconsin (former pres., zone vice pres., district director); American Beverage Licensees (former member, bd. of dir.); Oneida Co. Tavern League (former pres., vice pres.); Rhinelander Chamber of Commerce; Oneida County Republican Party.\nElected to Assembly 2012; reelected 2014.  Member of Building Commission",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1267,http://legis.wisconsin.gov/assembly/swearingen
Gary,Tauchen,,6,R,Bonduel,"Room 13 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3097, (888) 529-0006",(608) 282-3606,,Rep.Tauchen,"N3397 S. Broadway Road\nBonduel, WI 54107","Craig Arrowood, Derrick Scherdell",Committee on Agriculture\nCommittee on Jobs and the Economy\nCommittee on Public Benefit Reform\nCommittee on Small Business Development (Chair)\nCommittee on State Affairs and Government Operations\nCommittee on Tourism,"Born Rice Lake, November 23, 1953; single.  Graduate Bonduel H.S. 1971; attended UW-Madison 1971-72; B.S. in Animal Science, UW-River Falls 1976.  Dairy farmer.  Member: Wis. Farm Bureau; Badger AgVest, LLC (dir.); Professional Dairy Producers of Wis. (fmr. dir.); Dairy Business Assn.; Wis. Livestock Identification Consortium (fmr. dir., fmr. chm.); Brown, Shawano, Outagamie, Waupaca Co. Republican Party; Shawano Area Chamber of Commerce; Shawano Co. Dairy Promotions (fmr. dir.); Cooperative Resources International (fmr. vice chm.); AgSource Cooperative Services (fmr. chm.); National Dairy Herd Improvement Assn. (fmr. dir.); UW Center for Dairy Profitability (fmr. chm.); Shawano Rotary.\nElected to Assembly 2006; reelected since 2008.  Minority Caucus Sergeant at Arms 2009.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1239,
Jeremy,Thiesfeldt,,52,R,Fond du Lac,"Room 16 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3156, (888) 529-0052",(608) 282-3652,,Rep.Thiesfeldt,"604 Sunset Lane\nFond du Lac, WI 54935","Hannah Gibbs, Hariah Hutkowski",Committee on Campaigns and Elections\nCommittee on Education (Chair)\nCommittee on Family Law\nCommittee on Judiciary\nCommittee on Transportation\nLegislative Council Study Committee on School Data (Chair)\nSpeaker's Task Force on Urban Education,"Born Fond du Lac, November 22, 1966; married; 4 children.  Graduate Kettle Moraine Lutheran H.S. (Jackson) 1985; B.S. Elementary education Dr. Martin Luther College 1989, attended U. of Minnesota 1992.  Full-time legislator.  Former teacher.  Member: Fond du Lac Noon Rotary; Fond du Lac County Rep. Party; Redeemer Lutheran Church, Thrivent Financial; National Rifle Association; Fond du Lac Assn. of Commerce; Leadership Fond du Lac; Young Professionals of Fond du Lac; Wis. Farm Bureau.  Former member: Camp Croix; Minnesota District Lutheran Teachers' Conf.; Wisconsin Lutheran State Teachers' Conf.; Wisconsin Area Lutheran Educators' Conf.  Fond du Lac city council 2005-10.\nElected to Assembly 2010; reelected since 2012.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1285,http://legis.wisconsin.gov/assembly/thiesfeldt/
Paul,Tittl,,25,R,Manitowoc,"Room 219 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0315, (888) 529-0025",(608) 282-3625,,Rep.Tittl,"2229 Rheaume Rd.\nManitowoc, WI 54220","Steve Hall, Gregory Quella",Committee on Health\nCommittee on Insurance (Vice-Chair)\nCommittee on Jobs and the Economy\nCommittee on Mental Health Reform (Chair)\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Veterans and Military Affairs\nSpeaker's Task Force on Alzheimer's and Dementia,"Born Delavan, November 23, 1961; married; 2 children, 3 grandchildren.  Graduate Lincoln High (Manitowoc) 1980.  Owner, Vacuum and Sewing Center.  Member: National Rifle Association; Eagles Manitowoc; Manitowoc Co. Home Builders Association.  Former member: Economic Development Corp.; Wastewater Treatment Facility Bd.; Manitowoc Crime Prevention Com.; Community Development Authority; Safety Traffic and Parking Commission; Wisconsin Utility Tax Assn. 2009-13; WCA Taxation and Finance Steering Com. 2010-13; WCA Judicial and Public Safety Steering Com. 2010-13.  Manitowoc City Council 2004-08 (pres. 2006-07); Manitowoc Co. Bd. of Supervisors 2006-13 (chm. 2010-12).\nElected to Assembly 2012; reelected 2014.  Member of Highway Safety, Council on",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1258,http://legis.wisconsin.gov/assembly/tittl
Travis,Tranel,,49,R,Cuba City,"Room 308 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-1170, (888) 872-0049",(608) 282-3649,,Rep.Tranel,"2231 Louisburg Rd.\nCuba City, WI 53807",Jeff Curry,Committee on Agriculture\nCommittee on Colleges and Universities\nCommittee on Energy and Utilities\nCommittee on Insurance\nCommittee on Small Business Development\nCommittee on Tourism (Chair),"Born Dubuque, IA, September 12, 1985; married; 4 children.  Graduate Wahlert Catholic H.S. (Dubuque, IA) 2004; B.A. Loras College (Dubuque, IA) 2007.  Dairy farmer, small business owner.  Member: St. Joseph Sinsinawa Parish Council 2010-12 (pres., 2011-12); Wis. Farm Bureau; Knights of Columbus; National Rifle Association; Ducks Unlimited; Platteville Regional Chamber of Commerce; Grant Co. Republican Party.  Recipient: DBA Legislative Excellence Award 2014, 2012; WMC Working for Wisconsin Award 2014, 2012; MMAC Champion of Commerce Award 2014, 2012; WAFP Friends of Family Medicine 2014.\nElected to Assembly 2010; reelected since 2012.  Member of Tourism, Council on",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1282,http://legis.wisconsin.gov/assembly/tranel/
Tyler,Vorpagel,,27,R,Plymouth,"Room 18 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-8530, (888) 529-0027",(608) 282-3627,,Rep.Vorpagel,"503 South Hills Drive\nPlymouth, WI 53073",Ariana Beno,Committee on Campaigns and Elections (Vice-Chair)\nCommittee on Children and Families\nCommittee on Public Benefit Reform\nCommittee on State Affairs and Government Operations\nCommittee on Transportation,"Born Plymouth, March 24, 1985; married.  Graduate Plymouth H.S. 2003; B.A. political science, B.S. public administration UW-Green Bay 2007.  Full-time legislator.  Former district director, Congressman Tom Petri.  Member: Plymouth Rotary; B.P.O. Elks; National Assn. of Parliamentarians; Republican Party of Sheboygan Co. (fmr. mbr. exec. com.); 6th Dist. Republican Party (vice chair); RPW Executive Com.  Former member: Exchange Club (pres.). \nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1346,http://legis.wisconsin.gov/assembly/27/vorpagel
Robin,Vos,Speaker,63,R,Rochester,"Room 211 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-9171, (888) 534-0063",(608) 282-3663,(262) 514-2597,Rep.Vos,"960 Rock Ridge Road\nBurlington, WI 53105","Kit Beyer, Abbey Fabick, Steve Fawcett, Janine Hale, Kate Pabich, Elizabeth Smasal, Moriah Thiry, Jennifer Toftness",Committee on Assembly Organization (Chair)\nCommittee on Employment Relations (Co-Chair)\nCommittee on Rules\nJoint Committee on Employment Relations (Co-Chair)\nJoint Committee on Legislative Organization (Co-Chair)\nJoint Legislative Council,"Born Burlington, July 5, 1968.  Graduate Burlington H.S. 1986; UW-Whitewater 1991.  Owner of several small businesses.  Former congressional district director; former legislative assistant.  Member: Rotary Club (past pres.); Racine/Kenosha Farm Bureau; Knights of Columbus; Racine Co. Rep. Party; Racine Area Manufacturers and Commerce; Union Grove Chamber of Commerce; Burlington Chamber of Commerce.  UW Board of Regents 1989-91.  Racine Co. Board 1994-2004 (former chp. of Finance and Personnel Com.).\nElected to Assembly since 2004.  Speaker of the Assembly 2015, 2013.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1296,http://legis.wisconsin.gov/assembly/vos/
Dana,Wachs,,91,D,Eau Claire,"Room 302 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7461, (888) 534-0091",(608) 282-3691,,Rep.Wachs,"437 Lincoln Ave.\nEau Claire, WI 54701","Bob Meyer, Brian Vigue;Brian.Vigue2",Committee on Colleges and Universities\nCommittee on Constitution and Ethics\nCommittee on Judiciary\nLaw Revision Committee,"Born Eau Claire, August 25, 1957; married; 3 children.  Graduate Memorial H.S. (Eau Claire) 1975; attended UW-Eau Claire 1975-76; B.S. Marquette U. 1981; J.D. Valparaiso U. 1985.  Attorney. (Martindale-Hubbell AV Rated).   Member: American Bar Assn.; Wis. State Bar; Eau Claire County Bar Assn; Wis. Assn. of Justice; Rotary; Chippewa Valley Jazz Orchestra (bd. mbr.); Wis. Farmers Union; Muskies, Inc.  Eau Claire City Council 2009-12 -- Eau Claire City County Bd. of Health, Eau Claire Transit Comn., Eau Claire Affirmative Action Com., Eau Claire Parks and Waterways Com., L.E. Phillips Memorial Library (bd. mbr.), Eau Claire Economic Policy Adv. Com. \nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1324,http://legis.wisconsin.gov/assembly/wachs
Thomas,Weatherston,,62,R,Caledonia,"Room 307 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0731, (888) 534-0062",(608) 282-3662,,Rep.Weatherston,"5300 Santa Anita Dr.\nRacine, WI 53402","Keith Best, Joe Mesec",Committee on Aging and Long-Term Care (Chair)\nCommittee on Energy and Utilities\nCommittee on Financial Institutions\nCommittee on Transportation\nCommittee on Veterans and Military Affairs\nCommittee on Workforce Development (Vice-Chair)\nSpeaker's Task Force on Urban Education,"Born Buffalo, NY, February 15, 1950; married; 1 child.  Graduate Williamsville Central H.S. 1968; A.A.S. construction management, Erie Community College 1975; B.S. industrial engineering State University College of NY at Buffalo 1977.  Full-time legislator.  Former director of facilities management at Modine Manufacturing Company, and adjunct instructor at Gateway Technical College.  Vietnam veteran, served in U.S. Air Force 1968-72.  Member: Vietnam Veterans of America Chapter 767; Veterans of Foreign Wars Post 10301.  Former member: Kiwanis; Racine Area Veterans Inc. (pres.); St. Catherine H.S. (bd. mbr.); Salvation Army (advisory bd.).  Caledonia Utility District Commission 2011-13.  Caledonia Village Trustee 2010-13.\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1295,http://legis.wisconsin.gov/assembly/weatherston
Leon,Young,,16,D,Milwaukee,"Room 11 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3786, (888) 534-0016",(608) 282-3616,(414) 374-7414,Rep.Youngl,"2224 North 17th Street\nMilwaukee, WI 53205","James Nelson, Greg Stewart",Committee on Consumer Protection\nCommittee on Housing and Real Estate\nCommittee on Insurance\nCommittee on Interstate Affairs\nCommittee on Urban and Local Affairs,"Born Los Angeles, July 4, 1967; single.  Graduate Rufus King H.S.; attended UW-Milwaukee.  Full-time legislator.  Former police aide and police officer.  Member: Democratic Party; Harambee Ombudsman Project; Milwaukee Police Association; League of Martin; House of Peace (Love Committee); NAACP; Urban League; Social Development Commission Minority Male Forum on Corrections; National Black Caucus of State Legislators' Task Force on African American Males; 100 Black Men; Milwaukee Metropolitan Fair Housing; Boy Scouts of America (Urban Emphasis Com.); Martin Luther King Community Center (Revitalization Com.).\nElected to Assembly since 1992.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1249,http://legis.wisconsin.gov/assembly/young/
JoCasta,Zamarripa,Minority Caucus Vice-Chair,8,D,Milwaukee,"Room 112 North\nState Capitol\nP.P. Box 8953\nMadison, WI 53708","(608) 267-7669, (888) 534-0008",(608) 282-3608,,Rep.Zamarripa,"1645 South 12th St.\nMilwaukee, WI 53204","Emma Campion;Emma.Campion2, David Harms;David.Harms2, Anahi Sanchez Sandoval;Anahi.SanchezSandoval, Brian Vigue;Brian.Vigue3",Committee on Campaigns and Elections\nCommittee on Criminal Justice and Public Safety\nCommittee on Health\nCommittee on Jobs and the Economy\nCommittee on Rules\nCommittee on State Affairs and Government Operations,"Born Milwaukee, March 8, 1976.  Graduate St. Joan Antida H.S. (Milwaukee) 1994; BFA UW-Milwaukee 2005.  Full-time legislator.  Former nonprofit professional.  Member: Wisconsin Minority Health Leadership Council. \nElected to Assembly 2010; reelected since 2012.  Minority Caucus Vice Chairperson 2015, 2013.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1241,http://legis.wisconsin.gov/assembly/zamarripa
Josh,Zepnick,Minority Caucus Sergeant At Arms,9,D,Milwaukee,"Room 7 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-1707, (888) 534-0009",(608) 282-3609,,Rep.Zepnick,"743-A South 36th Street\nMilwaukee, WI 53215","Andrew Hoyer-Booth;Andrew.Hoyer-Booth2, Ryan Schroeder",Committee on Energy and Utilities\nCommittee on Financial Institutions\nCommittee on Interstate Affairs\nCommittee on Ways and Means,"Born Milwaukee, March 21, 1968; married.  Graduate Rufus King H.S. (Milwaukee); B.A. UW-Madison 1990; M.A. Univ. of Minnesota 1998.  Full-time legislator.  Former project consultant, Milwaukee Jobs Initiative, Milwaukee Community Service Corps, and Urban Economic Development Association of Wisconsin; research associate, Center for Democracy and Citizenship; aide to State Senator Bob Jauch and Congressman David R. Obey.  Member: Jackson Park Neighborhood Assn.; Jackson Park Business Assn.; South Side Business Club.  Former member: UFCW Local 1444.\nElected to Assembly since 2002.  Minority Caucus Sergeant at Arms 2015, 2013, 2011.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1242,http://legis.wisconsin.gov/assembly/zepnick/
